,DAS,TT_rape,Plant,Eabs
3407,94,1077.5999999999997,23,5.879904588324
3408,94,1077.5999999999997,24,4.562419986237001
3409,94,1077.5999999999997,25,5.3080392254349995
3410,94,1077.5999999999997,26,5.812850149986001
3411,94,1077.5999999999997,27,4.5937765502809995
3412,94,1077.5999999999997,28,5.418878450053
3413,94,1077.5999999999997,29,4.666949813154001
3414,94,1077.5999999999997,30,5.563575454113001
3415,94,1077.5999999999997,31,3.4641511658029995
3416,94,1077.5999999999997,32,4.997710117031
3417,94,1077.5999999999997,33,3.2172474734849996
3418,94,1077.5999999999997,34,5.562267916323999
3419,94,1077.5999999999997,35,5.465891528991
3420,95,1077.5999999999997,0,1.201011747148
3421,95,1077.5999999999997,1,1.153072093905
3422,95,1077.5999999999997,2,1.429188064279
3423,95,1077.5999999999997,3,1.2568691284900002
3424,95,1077.5999999999997,4,1.2684705808630001
3425,95,1077.5999999999997,5,1.0321151447849999
3426,95,1077.5999999999997,6,1.161367036841
3427,95,1077.5999999999997,7,1.099123348138
3428,95,1077.5999999999997,8,1.194442843795
3429,95,1077.5999999999997,9,1.1317569681259998
3430,95,1077.5999999999997,10,1.114272703118
3431,95,1077.5999999999997,11,1.3045462859719998
3432,95,1077.5999999999997,12,0.955644257243
3433,95,1077.5999999999997,13,1.1828234529200001
3434,95,1077.5999999999997,14,1.0933789200680002
3435,95,1077.5999999999997,15,1.3605086794269998
3436,95,1077.5999999999997,16,1.230754165845
3437,95,1077.5999999999997,17,1.187695361149
3438,95,1077.5999999999997,18,1.293365533541
3439,95,1077.5999999999997,19,1.2079486610879997
3440,95,1077.5999999999997,20,1.095645615257
3441,95,1077.5999999999997,21,1.146503534687
3442,95,1077.5999999999997,22,1.331853274787
3443,95,1077.5999999999997,23,1.3479663448309998
3444,95,1077.5999999999997,24,1.0459451895839997
3445,95,1077.5999999999997,25,1.216864840488
3446,95,1077.5999999999997,26,1.3325878208070001
3447,95,1077.5999999999997,27,1.053107985866
3448,95,1077.5999999999997,28,1.242267800485
3449,95,1077.5999999999997,29,1.069885300688
3450,95,1077.5999999999997,30,1.275448509269
3451,95,1077.5999999999997,31,0.794166930908
3452,95,1077.5999999999997,32,1.145705923866
3453,95,1077.5999999999997,33,0.7375550488779999
3454,95,1077.5999999999997,34,1.2751634129299998
3455,95,1077.5999999999997,35,1.2530449790040001
3456,96,1083.2999999999997,0,1.7182556814030001
3457,96,1083.2999999999997,1,1.6507875631149997
3458,96,1083.2999999999997,2,2.045247810955
3459,96,1083.2999999999997,3,1.7985581023389998
3460,96,1083.2999999999997,4,1.815584617465
3461,96,1083.2999999999997,5,1.4775683953930001
3462,96,1083.2999999999997,6,1.662299464315
3463,96,1083.2999999999997,7,1.5721899847699998
3464,96,1083.2999999999997,8,1.7100580443579998
3465,96,1083.2999999999997,9,1.618921605257
3466,96,1083.2999999999997,10,1.5945886913149998
3467,96,1083.2999999999997,11,1.86599046548
3468,96,1083.2999999999997,12,1.367631088704
3469,96,1083.2999999999997,13,1.6926580641870002
3470,96,1083.2999999999997,14,1.5646536639250002
3471,96,1083.2999999999997,15,1.946964324736
3472,96,1083.2999999999997,16,1.761273262424
3473,96,1083.2999999999997,17,1.699730280363
3474,96,1083.2999999999997,18,1.850842353385
3475,96,1083.2999999999997,19,1.7284152232169998
3476,96,1083.2999999999997,20,1.568131393782
3477,96,1083.2999999999997,21,1.6406745143040002
3478,96,1083.2999999999997,22,1.9059862767069997
3479,96,1083.2999999999997,23,1.928908475889
3480,96,1083.2999999999997,24,1.4977250045799997
3481,96,1083.2999999999997,25,1.741172050609
3482,96,1083.2999999999997,26,1.907078212924
3483,96,1083.2999999999997,27,1.507511951135
3484,96,1083.2999999999997,28,1.7767031285919999
3485,96,1083.2999999999997,29,1.5313317298260003
3486,96,1083.2999999999997,30,1.825235444122
3487,96,1083.2999999999997,31,1.1364335446739997
3488,96,1083.2999999999997,32,1.6393661880679997
3489,96,1083.2999999999997,33,1.055103454114
3490,96,1083.2999999999997,34,1.8250179256940002
3491,96,1083.2999999999997,35,1.7931579260929995
3492,97,1089.7999999999997,0,3.2286967160209996
3493,97,1089.7999999999997,1,3.1041254772899998
3494,97,1089.7999999999997,2,3.8439954749790006
3495,97,1089.7999999999997,3,3.3803142181179995
3496,97,1089.7999999999997,4,3.4126996395040003
3497,97,1089.7999999999997,5,2.779245036592
3498,97,1089.7999999999997,6,3.12482605289
3499,97,1089.7999999999997,7,2.953526396155
3500,97,1089.7999999999997,8,3.217011540333
3501,97,1089.7999999999997,9,3.0397417210830002
3502,97,1089.7999999999997,10,2.9970685386650002
3503,97,1089.7999999999997,11,3.5050496617519995
3504,97,1089.7999999999997,12,2.5707024538960006
3505,97,1089.7999999999997,13,3.1813814113389998
3506,97,1089.7999999999997,14,2.940770537903
3507,97,1089.7999999999997,15,3.659311476458
3508,97,1089.7999999999997,16,3.310288844853
3509,97,1089.7999999999997,17,3.194624977146
3510,97,1089.7999999999997,18,3.4786620648090008
3511,97,1089.7999999999997,19,3.2484677889570004
3512,97,1089.7999999999997,20,2.9474301328970003
3513,97,1089.7999999999997,21,3.083783463632
3514,97,1089.7999999999997,22,3.582250998327
3515,97,1089.7999999999997,23,3.6253663216830003
3516,97,1089.7999999999997,24,2.8180146037990004
3517,97,1089.7999999999997,25,3.272306529702
3518,97,1089.7999999999997,26,3.584327247602
3519,97,1089.7999999999997,27,2.834168510115
3520,97,1089.7999999999997,28,3.33788858071
3521,97,1089.7999999999997,29,2.8771431375260006
3522,97,1089.7999999999997,30,3.430508400022
3523,97,1089.7999999999997,31,2.1359280454540004
3524,97,1089.7999999999997,32,3.081039602645
3525,97,1089.7999999999997,33,1.982385962322
3526,97,1089.7999999999997,34,3.430266109873
3527,97,1089.7999999999997,35,3.3702859477550002
3528,98,1099.3499999999997,0,1.0908715427950002
3529,98,1099.3499999999997,1,1.1158702117769999
3530,98,1099.3499999999997,2,1.3178521129629999
3531,98,1099.3499999999997,3,1.15178415489
3532,98,1099.3499999999997,4,1.230374165944
3533,98,1099.3499999999997,5,0.9869325077590002
3534,98,1099.3499999999997,6,1.0957242553010003
3535,98,1099.3499999999997,7,1.0237075149300001
3536,98,1099.3499999999997,8,1.131933472317
3537,98,1099.3499999999997,9,1.0158094291060003
3538,98,1099.3499999999997,10,1.016177916825
3539,98,1099.3499999999997,11,1.097274594026
3540,98,1099.3499999999997,12,0.891341964784
3541,98,1099.3499999999997,13,1.1781969834030002
3542,98,1099.3499999999997,14,1.0807430749170002
3543,98,1099.3499999999997,15,1.2773326524570001
3544,98,1099.3499999999997,16,1.188186940917
3545,98,1099.3499999999997,17,1.165443099736
3546,98,1099.3499999999997,18,1.2241917291299997
3547,98,1099.3499999999997,19,1.116162380596
3548,98,1099.3499999999997,20,1.018021068446
3549,98,1099.3499999999997,21,1.158060613574
3550,98,1099.3499999999997,22,1.238875926422
3551,98,1099.3499999999997,23,1.282284076648
3552,98,1099.3499999999997,24,1.119072558832
3553,98,1099.3499999999997,25,1.1782314644989997
3554,98,1099.3499999999997,26,1.204443170465
3555,98,1099.3499999999997,27,0.92025427151
3556,98,1099.3499999999997,28,1.0928397338349998
3557,98,1099.3499999999997,29,0.902543624327
3558,98,1099.3499999999997,30,1.156500739423
3559,98,1099.3499999999997,31,0.73490645369
3560,98,1099.3499999999997,32,1.097891893842
3561,98,1099.3499999999997,33,0.7374341921470001
3562,98,1099.3499999999997,34,1.2308651651980003
3563,98,1099.3499999999997,35,0.984286234046
3564,99,1108.7499999999998,0,1.7566019805020001
3565,99,1108.7499999999998,1,1.7983306003130002
3566,99,1108.7499999999998,2,2.1232042520669996
3567,99,1108.7499999999998,3,1.8555106354469997
3568,99,1108.7499999999998,4,1.9823250123239997
3569,99,1108.7499999999998,5,1.5919420772020003
3570,99,1108.7499999999998,6,1.766943348738
3571,99,1108.7499999999998,7,1.6488040313469998
3572,99,1108.7499999999998,8,1.824407889169
3573,99,1108.7499999999998,9,1.635743668744
3574,99,1108.7499999999998,10,1.637187833928
3575,99,1108.7499999999998,11,1.766847730876
3576,99,1108.7499999999998,12,1.43600043295
3577,99,1108.7499999999998,13,1.898197609836
3578,99,1108.7499999999998,14,1.741192284357
3579,99,1108.7499999999998,15,2.0580066904720002
3580,99,1108.7499999999998,16,1.9141798372460002
3581,99,1108.7499999999998,17,1.8786354667520002
3582,99,1108.7499999999998,18,1.9723115018480002
3583,99,1108.7499999999998,19,1.7981701431189998
3584,99,1108.7499999999998,20,1.6403344684290002
3585,99,1108.7499999999998,21,1.866944291225
3586,99,1108.7499999999998,22,1.996192674371
3587,99,1108.7499999999998,23,2.0659451594229994
3588,99,1108.7499999999998,24,1.802900606772
3589,99,1108.7499999999998,25,1.898215095384
3590,99,1108.7499999999998,26,1.9405142581480002
3591,99,1108.7499999999998,27,1.4816639641970002
3592,99,1108.7499999999998,28,1.760302121857
3593,99,1108.7499999999998,29,1.454957021748
3594,99,1108.7499999999998,30,1.862654019998
3595,99,1108.7499999999998,31,1.184890859791
3596,99,1108.7499999999998,32,1.7686641197030002
3597,99,1108.7499999999998,33,1.188042425027
3598,99,1108.7499999999998,34,1.9829954431010004
3599,99,1108.7499999999998,35,1.5828183230390003
3600,100,1118.1499999999999,0,1.573022511841
3601,100,1118.1499999999999,1,1.612806876553
3602,100,1118.1499999999999,2,1.903530736748
3603,100,1118.1499999999999,3,1.663798588186
3604,100,1118.1499999999999,4,1.777275896217
3605,100,1118.1499999999999,5,1.429152329968
3606,100,1118.1499999999999,6,1.5862986962929997
3607,100,1118.1499999999999,7,1.4777411642429998
3608,100,1118.1499999999999,8,1.636443914262
3609,100,1118.1499999999999,9,1.465772412808
3610,100,1118.1499999999999,10,1.4678175350209999
3611,100,1118.1499999999999,11,1.5830259743449997
3612,100,1118.1499999999999,12,1.2875358303570001
3613,100,1118.1499999999999,13,1.70182902267
3614,100,1118.1499999999999,14,1.5611556549740002
3615,100,1118.1499999999999,15,1.845219530617
3616,100,1118.1499999999999,16,1.7160114561829998
3617,100,1118.1499999999999,17,1.6852547083979998
3618,100,1118.1499999999999,18,1.768329565398
3619,100,1118.1499999999999,19,1.612085342145
3620,100,1118.1499999999999,20,1.4705766720120004
3621,100,1118.1499999999999,21,1.674876920496
3622,100,1118.1499999999999,22,1.789911834524
3623,100,1118.1499999999999,23,1.8522017653140004
3624,100,1118.1499999999999,24,1.6166534682399998
3625,100,1118.1499999999999,25,1.7018009343920002
3626,100,1118.1499999999999,26,1.7398027890230001
3627,100,1118.1499999999999,27,1.3271860861339997
3628,100,1118.1499999999999,28,1.577382980052
3629,100,1118.1499999999999,29,1.3054563264869998
3630,100,1118.1499999999999,30,1.6696439722589997
3631,100,1118.1499999999999,31,1.062791065192
3632,100,1118.1499999999999,32,1.5855771816120001
3633,100,1118.1499999999999,33,1.0650225017690003
3634,100,1118.1499999999999,34,1.777773953995
3635,100,1118.1499999999999,35,1.4165262339330003
3636,101,1128.1499999999999,0,2.801133938607
3637,101,1128.1499999999999,1,2.875058045935
3638,101,1128.1499999999999,2,3.3921891272719997
3639,101,1128.1499999999999,3,2.9655969197139997
3640,101,1128.1499999999999,4,3.1671845008210004
3641,101,1128.1499999999999,5,2.54978478297
3642,101,1128.1499999999999,6,2.8297027572660003
3643,101,1128.1499999999999,7,2.632442956444
3644,101,1128.1499999999999,8,2.9177788899649997
3645,101,1128.1499999999999,9,2.61051384753
3646,101,1128.1499999999999,10,2.615786595788
3647,101,1128.1499999999999,11,2.8193100879459996
3648,101,1128.1499999999999,12,2.2944867607860004
3649,101,1128.1499999999999,13,3.032848810311
3650,101,1128.1499999999999,14,2.7821396633380004
3651,101,1128.1499999999999,15,3.288345170438
3652,101,1128.1499999999999,16,3.057794293091
3653,101,1128.1499999999999,17,3.0046100333530004
3654,101,1128.1499999999999,18,3.1512214480989997
3655,101,1128.1499999999999,19,2.87264785454
3656,101,1128.1499999999999,20,2.620916175962
3657,101,1128.1499999999999,21,2.9864653520670004
3658,101,1128.1499999999999,22,3.1902635429519997
3659,101,1128.1499999999999,23,3.300689980018
3660,101,1128.1499999999999,24,2.8812732170300004
3661,101,1128.1499999999999,25,3.032743604974
3662,101,1128.1499999999999,26,3.1003847287019997
3663,101,1128.1499999999999,27,2.3636008744080006
3664,101,1128.1499999999999,28,2.80958067498
3665,101,1128.1499999999999,29,2.3281988909909996
3666,101,1128.1499999999999,30,2.9736276913040003
3667,101,1128.1499999999999,31,1.8960655633500003
3668,101,1128.1499999999999,32,2.825236551066
3669,101,1128.1499999999999,33,1.8972513645729996
3670,101,1128.1499999999999,34,3.167942028511
3671,101,1128.1499999999999,35,2.5201645537809996
3672,102,1138.8,0,1.3701493318320002
3673,102,1138.8,1,1.4070728267360002
3674,102,1138.8,2,1.6595332623960002
3675,102,1138.8,3,1.4506867086219999
3676,102,1138.8,4,1.5494423836929998
3677,102,1138.8,5,1.2488701555309998
3678,102,1138.8,6,1.384911664092
3679,102,1138.8,7,1.2872596680260002
3680,102,1138.8,8,1.4280848070099998
3681,102,1138.8,9,1.276463202128
3682,102,1138.8,10,1.279672643137
3683,102,1138.8,11,1.3784897681209998
3684,102,1138.8,12,1.122560320781
3685,102,1138.8,13,1.4836933698259998
3686,102,1138.8,14,1.361037754935
3687,102,1138.8,15,1.608682937995
3688,102,1138.8,16,1.4958411642520002
3689,102,1138.8,17,1.47048403319
3690,102,1138.8,18,1.5416074086820002
3691,102,1138.8,19,1.40516417304
3692,102,1138.8,20,1.2823135935740002
3693,102,1138.8,21,1.4616119196339998
3694,102,1138.8,22,1.561013795551
3695,102,1138.8,23,1.6146852829540002
3696,102,1138.8,24,1.4093213773720001
3697,102,1138.8,25,1.4836337351789999
3698,102,1138.8,26,1.516810218715
3699,102,1138.8,27,1.1558530551000001
3700,102,1138.8,28,1.373771851642
3701,102,1138.8,29,1.1402018493220003
3702,102,1138.8,30,1.453933743327
3703,102,1138.8,31,0.928530132277
3704,102,1138.8,32,1.381978287432
3705,102,1138.8,33,0.9279561276150001
3706,102,1138.8,34,1.5497111666269998
3707,102,1138.8,35,1.2307433658740001
3708,103,1148.1499999999999,0,1.108011114415
3709,103,1148.1499999999999,1,1.1384469867070004
3710,103,1148.1499999999999,2,1.3423034772140003
3711,103,1148.1499999999999,3,1.1735657630010001
3712,103,1148.1499999999999,4,1.2531964813060001
3713,103,1148.1499999999999,5,1.011052910356
3714,103,1148.1499999999999,6,1.120723267857
3715,103,1148.1499999999999,7,1.0408024487490002
3716,103,1148.1499999999999,8,1.1556341662170002
3717,103,1148.1499999999999,9,1.0318614257079997
3718,103,1148.1499999999999,10,1.035012225953
3719,103,1148.1499999999999,11,1.1144099390420001
3720,103,1148.1499999999999,12,0.907961851182
3721,103,1148.1499999999999,13,1.2000619103949999
3722,103,1148.1499999999999,14,1.1008446380799999
3723,103,1148.1499999999999,15,1.3011590825900001
3724,103,1148.1499999999999,16,1.2098472276760002
3725,103,1148.1499999999999,17,1.1898025435480002
3726,103,1148.1499999999999,18,1.2468987020049997
3727,103,1148.1499999999999,19,1.1364432428879998
3728,103,1148.1499999999999,20,1.037242805548
3729,103,1148.1499999999999,21,1.1826543244560002
3730,103,1148.1499999999999,22,1.262703877827
3731,103,1148.1499999999999,23,1.305991904568
3732,103,1148.1499999999999,24,1.1399589849820002
3733,103,1148.1499999999999,25,1.200020599955
3734,103,1148.1499999999999,26,1.226836924869
3735,103,1148.1499999999999,27,0.9342005783679997
3736,103,1148.1499999999999,28,1.1107082956920002
3737,103,1148.1499999999999,29,0.922753014448
3738,103,1148.1499999999999,30,1.1755206964909999
3739,103,1148.1499999999999,31,0.7514598420390001
3740,103,1148.1499999999999,32,1.1178106728429997
3741,103,1148.1499999999999,33,0.750529044008
3742,103,1148.1499999999999,34,1.2534396388370002
3743,103,1148.1499999999999,35,0.9941003825570002
3744,104,1156.3999999999999,0,3.311366457617
3745,104,1156.3999999999999,1,3.2963990156069993
3746,104,1156.3999999999999,2,4.0101219301
3747,104,1156.3999999999999,3,3.365863756257
3748,104,1156.3999999999999,4,3.815386035119
3749,104,1156.3999999999999,5,3.2050271200210005
3750,104,1156.3999999999999,6,3.3734508710990005
3751,104,1156.3999999999999,7,3.389856829312
3752,104,1156.3999999999999,8,3.396450089193
3753,104,1156.3999999999999,9,3.3020307396749993
3754,104,1156.3999999999999,10,3.0481770517659994
3755,104,1156.3999999999999,11,3.341074872082
3756,104,1156.3999999999999,12,2.8164637886280004
3757,104,1156.3999999999999,13,3.693428232259
3758,104,1156.3999999999999,14,3.471298861929
3759,104,1156.3999999999999,15,3.812939192369
3760,104,1156.3999999999999,16,3.592595559024
3761,104,1156.3999999999999,17,3.599112961775999
3762,104,1156.3999999999999,18,3.741873033929
3763,104,1156.3999999999999,19,3.6129428266790002
3764,104,1156.3999999999999,20,3.013987330835
3765,104,1156.3999999999999,21,3.7482479889900002
3766,104,1156.3999999999999,22,3.8098081009789997
3767,104,1156.3999999999999,23,3.8767111431909993
3768,104,1156.3999999999999,24,3.5592099005390003
3769,104,1156.3999999999999,25,3.79897943005
3770,104,1156.3999999999999,26,3.6658297000080005
3771,104,1156.3999999999999,27,2.6382293616130004
3772,104,1156.3999999999999,28,3.482561845471
3773,104,1156.3999999999999,29,2.573467968043
3774,104,1156.3999999999999,30,3.3403350983150006
3775,104,1156.3999999999999,31,2.3932323792120003
3776,104,1156.3999999999999,32,3.5662043247940005
3777,104,1156.3999999999999,33,2.6626246622009995
3778,104,1156.3999999999999,34,3.8570928370379995
3779,104,1156.3999999999999,35,2.7950386323600007
3780,105,1165.8,0,1.9441127050779998
3781,105,1165.8,1,1.934014608424
3782,105,1165.8,2,2.353168821109
3783,105,1165.8,3,1.9764844381989999
3784,105,1165.8,4,2.2386895390819994
3785,105,1165.8,5,1.8802004979640001
3786,105,1165.8,6,1.9795596962179998
3787,105,1165.8,7,1.989644359591
3788,105,1165.8,8,1.9927927473690001
3789,105,1165.8,9,1.9393061280150001
3790,105,1165.8,10,1.7874773564020003
3791,105,1165.8,11,1.960435817983
3792,105,1165.8,12,1.654429764991
3793,105,1165.8,13,2.167446488076
3794,105,1165.8,14,2.0370180817500003
3795,105,1165.8,15,2.236434204831
3796,105,1165.8,16,2.1095212314869998
3797,105,1165.8,17,2.1118520579140005
3798,105,1165.8,18,2.1941825738190004
3799,105,1165.8,19,2.1201975815850003
3800,105,1165.8,20,1.7678165725430002
3801,105,1165.8,21,2.199570590916
3802,105,1165.8,22,2.2356806802020004
3803,105,1165.8,23,2.274948832222
3804,105,1165.8,24,2.0882021653170004
3805,105,1165.8,25,2.2293541654099993
3806,105,1165.8,26,2.1520344183749995
3807,105,1165.8,27,1.547235572293
3808,105,1165.8,28,2.0442792161509997
3809,105,1165.8,29,1.5110935425149998
3810,105,1165.8,30,1.9594545688470002
3811,105,1165.8,31,1.402752799212
3812,105,1165.8,32,2.0951812255900006
3813,105,1165.8,33,1.562073254369
3814,105,1165.8,34,2.26288416818
3815,105,1165.8,35,1.6401442217039999
3816,106,1175.35,0,1.627609939519
3817,106,1175.35,1,1.617910935205
3818,106,1175.35,2,1.968948340619
3819,106,1175.35,3,1.6550125471840003
3820,106,1175.35,4,1.8729529946220003
3821,106,1175.35,5,1.5725375942249997
3822,106,1175.35,6,1.656299908562
3823,106,1175.35,7,1.665207834319
3824,106,1175.35,8,1.666922150206
3825,106,1175.35,9,1.624142241034
3826,106,1175.35,10,1.4946953637530003
3827,106,1175.35,11,1.6402675061190002
3828,106,1175.35,12,1.3858224903460001
3829,106,1175.35,13,1.813576413561
3830,106,1175.35,14,1.7044539086219999
3831,106,1175.35,15,1.8705071765680001
3832,106,1175.35,16,1.7662725874269996
3833,106,1175.35,17,1.76676500858
3834,106,1175.35,18,1.8344875064569999
3835,106,1175.35,19,1.773908780683
3836,106,1175.35,20,1.4784207783319998
3837,106,1175.35,21,1.840445488603
3838,106,1175.35,22,1.8707096680580002
3839,106,1175.35,23,1.903558966851
3840,106,1175.35,24,1.7470763539540002
3841,106,1175.35,25,1.865366236467
3842,106,1175.35,26,1.801536998673
3843,106,1175.35,27,1.2937822604179998
3844,106,1175.35,28,1.711006947691
3845,106,1175.35,29,1.2654353552199997
3846,106,1175.35,30,1.6394453574209997
3847,106,1175.35,31,1.1723505841980002
3848,106,1175.35,32,1.754696294477
3849,106,1175.35,33,1.3066401376740002
3850,106,1175.35,34,1.8928157011259998
3851,106,1175.35,35,1.3719580270249998
3852,107,1183.8999999999999,0,1.608504194214
3853,107,1183.8999999999999,1,1.597895089997
3854,107,1183.8999999999999,2,1.9448397884810003
3855,107,1183.8999999999999,3,1.6359766535220002
3856,107,1183.8999999999999,4,1.8496589739899998
3857,107,1183.8999999999999,5,1.552787952592
3858,107,1183.8999999999999,6,1.6360688455510002
3859,107,1183.8999999999999,7,1.645193923488
3860,107,1183.8999999999999,8,1.64619497793
3861,107,1183.8999999999999,9,1.6056646800019998
3862,107,1183.8999999999999,10,1.4755228802259999
3863,107,1183.8999999999999,11,1.620133116577
3864,107,1183.8999999999999,12,1.370105420267
3865,107,1183.8999999999999,13,1.7914505924139998
3866,107,1183.8999999999999,14,1.683693711815
3867,107,1183.8999999999999,15,1.8468539802900001
3868,107,1183.8999999999999,16,1.745811164765
3869,107,1183.8999999999999,17,1.745008347832
3870,107,1183.8999999999999,18,1.810976236468
3871,107,1183.8999999999999,19,1.752301875993
3872,107,1183.8999999999999,20,1.4595196162559996
3873,107,1183.8999999999999,21,1.8179986943580004
3874,107,1183.8999999999999,22,1.847894223113
3875,107,1183.8999999999999,23,1.8803427058239996
3876,107,1183.8999999999999,24,1.725549877076
3877,107,1183.8999999999999,25,1.842614612656
3878,107,1183.8999999999999,26,1.7804431928379998
3879,107,1183.8999999999999,27,1.276987088142
3880,107,1183.8999999999999,28,1.6906869244039997
3881,107,1183.8999999999999,29,1.2505454967960001
3882,107,1183.8999999999999,30,1.6186531595049998
3883,107,1183.8999999999999,31,1.156976979877
3884,107,1183.8999999999999,32,1.735057199104
3885,107,1183.8999999999999,33,1.290734551367
3886,107,1183.8999999999999,34,1.869257388282
3887,107,1183.8999999999999,35,1.3552494334900003
3888,108,1192.3,0,4.271811449279
3889,108,1192.3,1,4.24025146043
3890,108,1192.3,2,5.162211814901999
3891,108,1192.3,3,4.343764901263999
3892,108,1192.3,4,4.9093993773
3893,108,1192.3,5,4.11966273061
3894,108,1192.3,6,4.342472698849
3895,108,1192.3,7,4.367897741339999
3896,108,1192.3,8,4.368838575528001
3897,108,1192.3,9,4.264721653483001
3898,108,1192.3,10,3.9144353418419993
3899,108,1192.3,11,4.300013141164
3900,108,1192.3,12,3.6400032771759996
3901,108,1192.3,13,4.7550214709719985
3902,108,1192.3,14,4.469005976201001
3903,108,1192.3,15,4.900259695009001
3904,108,1192.3,16,4.636363475904
3905,108,1192.3,17,4.631155480403001
3906,108,1192.3,18,4.803810317014
3907,108,1192.3,19,4.651078358258001
3908,108,1192.3,20,3.871885439836
3909,108,1192.3,21,4.825600425282
3910,108,1192.3,22,4.904922164168999
3911,108,1192.3,23,4.991049659965
3912,108,1192.3,24,4.579805002981999
3913,108,1192.3,25,4.890893486211
3914,108,1192.3,26,4.728027025934999
3915,108,1192.3,27,3.3870332441709996
3916,108,1192.3,28,4.489229611312
3917,108,1192.3,29,3.321020905034
3918,108,1192.3,30,4.295241258303
3919,108,1192.3,31,3.0689920391200003
3920,108,1192.3,32,4.608673052309001
3921,108,1192.3,33,3.4261860812230003
3922,108,1192.3,34,4.960683487787001
3923,108,1192.3,35,3.596236399069
